"","Alphaproteobacteria","Verrucomicrobiae","Actinobacteria","Deltaproteobacteria","Subgroup_6","MB-A2-108","Gammaproteobacteria","Thermoleophilia","KD4-96","Entotheonellia","NC10","Acidimicrobiia","Bacteria_unclassified","Bacteroidia","Blastocatellia_(Subgroup_4)","Bacilli","Clostridia","Actinobacteria_unclassified","Dehalococcoidia","Subgroup_5","Chloroflexia","Nitrospira","TK10","Planctomycetacia","Holophagae","Negativicutes","Gitt-GS-136","Subgroup_18","Acidobacteriia","Babeliae","Campylobacteria","Phycisphaerae","Planctomycetes_unclassified","Subgroup_11","Gemmatimonadetes","S0134_terrestrial_group","Subgroup_17","Rubrobacteria","Anaerolineae","Oxyphotobacteria","Chlamydiae","Latescibacteria_cl","Deinococci","FBP_cl","BRC1_cl","Subgroup_25","Erysipelotrichia","Pla3_lineage","Thermoanaerobaculia","Subgroup_22","OM190","uncultured","Ignavibacteria","OLB14","Proteobacteria_unclassified","JG30-KF-CM66","Chloroflexi_unclassified","BD2-11_terrestrial_group","Ktedonobacteria","Fibrobacteria","Pla4_lineage","Coriobacteriia","Acidobacteria_unclassified","Saccharimonadia","vadinHA49","Melainabacteria","Lineage_IIa","WPS-2_cl","Fimbriimonadia","0319-7L14","AD3","Firmicutes_unclassified","Cyanobacteria_unclassified","RsaHf231_cl","Armatimonadia","Bacteroidetes_unclassified","Fusobacteriia","Sericytochromatia","Lineage_IIb","Gracilibacteria","Mollicutes","Subgroup_9","Chthonomonadetes","Subgroup_15","AT-s3-28","Hydrogenedentia","Synergistia","Longimicrobia","Latescibacteria","Microgenomatia","WS2_cl","Spirochaetia","BD7-11","P2-11E","GAL15_cl","Subgroup_20","Elusimicrobia","Lentisphaeria","uncultured.1","Armatimonadetes_unclassified","BRH-c20a","Parcubacteria","Kiritimatiellae","FCPU426_cl","Omnitrophia","Lineage_IIc","Omnitrophicaeota_cl","Leptospirae","Berkelbacteria","ABY1"
"WIN_R234_IN1",1854.77085801611,222.187880973231,3038.3420044987,219.955699788801,20.4330431497794,1.37364995964903,1340.33894812754,451.587424234619,3.60583114407871,0.686824979824516,1.88876869451742,71.7732103916619,15.2818558010955,1087.93076804203,25.0691117635948,27.8164116828929,164.837995157884,3.60583114407871,0.686824979824516,1.37364995964903,580.023695461804,1.71706244956129,3.43412489912258,455.708374113567,0,6.69654355328903,0.515118734868387,0.171706244956129,108.861759302186,16.1403870258761,0,7.72678102302581,0.515118734868387,0,44.3002111986813,0,0,0,80.8736413743368,3.77753738903484,27.6447054379368,0,1.2019437146929,13.5647933515342,38.2904926252168,0.171706244956129,0.858531224780645,0,0.343412489912258,0,0.171706244956129,3.94924363399097,4.63606861381548,7.89848726798194,2.06047493947355,0.171706244956129,0.171706244956129,0,0.171706244956129,0,0,1.03023746973677,0,6.69654355328903,0.343412489912258,6.18142481842065,0,1.37364995964903,7.89848726798194,0,0,0.515118734868387,0.686824979824516,0.343412489912258,3.77753738903484,0,0,1.37364995964903,0,2.57559367434194,0,0,0,0,0,0.171706244956129,0,0,0,1.37364995964903,0,0,0,0,0,0,0,0,0,0.171706244956129,0,0.171706244956129,0,0,0,0,0,0,0,0
"WIN_R234_IN2",2172.9559049165,686.664739498788,1961.04156011652,246.158635565142,156.545329212159,23.3483800671544,1627.71563896733,720.241933690601,37.8021391563452,22.458917969358,48.6980498543506,119.855017678059,90.2804029263303,527.895755042138,93.6158857930666,92.2816926463721,163.438660470081,11.3406417469036,6.00386916012541,38.2468702052434,100.06448600209,6.00386916012541,24.0154766405017,573.035956505303,5.55913811122724,2.22365524449089,4.00257944008361,1.11182762224545,94.7277134153121,20.4576282493162,0,37.357408107447,1.77892419559272,0.889462097796358,46.6967601343088,6.2262346845745,0.667096573347268,6.00386916012541,6.89333125792177,115.852438237976,16.4550488092326,0.222365524449089,0,18.4563385292744,0.667096573347268,1.11182762224545,5.55913811122724,0,0.222365524449089,0,2.22365524449089,3.78021391563452,15.7879522358853,2.44602076893998,1.77892419559272,0.667096573347268,0.444731048898179,0.889462097796358,11.7853727958017,0.222365524449089,0,0,0,3.78021391563452,0,1.11182762224545,0.222365524449089,0.444731048898179,0.444731048898179,0,0.222365524449089,1.77892419559272,0.667096573347268,0,1.55655867114363,0,0,4.00257944008361,0,0,2.22365524449089,0.222365524449089,0,0,0,0.444731048898179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_R234_IN3",1311.31084393603,449.632310026847,2584.56869382514,347.146025446481,202.87148359986,63.0325668261935,1410.06186529707,565.192015874869,95.0157581417065,20.5439477063149,30.115559705848,145.208357651453,41.5548033150461,1880.70503093265,38.9868098517567,88.0121396054628,88.9459554102953,32.4500992179293,14.7075989261118,9.10470409711684,106.688455702113,11.20578965799,26.6137504377262,222.481615501342,5.36944087778686,4.20217112174624,10.9723357067818,3.73526321932999,8.87125014590872,0.933815804832497,0,17.5090463406093,1.16726975604062,2.56799346328937,17.2755923894012,3.26835531691374,0.466907902416248,27.7810201937668,16.5752305357768,0,2.80144741449749,0.466907902416248,0,11.9061515116143,50.8929613633711,3.50180926812186,1.16726975604062,0,1.63417765845687,0.233453951208124,2.10108556087312,1.63417765845687,0.700361853624373,0,2.56799346328937,0.233453951208124,1.16726975604062,0.466907902416248,4.66907902416248,0,0,0.233453951208124,0,0.933815804832497,0,0,0,3.26835531691374,0.233453951208124,0.466907902416248,0,0.466907902416248,0,0,0.466907902416248,0,0,0.233453951208124,0,0,0,0,0,0,0,0,0,0.233453951208124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233453951208124,0
"WIN_S252",1092.98149738465,1578.96791318604,372.394410180342,582.793348426887,1226.09102974471,230.697166055117,332.578655632758,1249.90241236631,142.868295729565,121.789366851433,321.648840658912,225.232258568194,187.758607229292,133.49988289484,363.025997345616,47.2324147084082,9.75876336950582,49.9648684518698,132.328831290499,115.153407760169,136.622687173081,57.7718791474744,70.6534467952221,444.609259114685,37.8640018736826,0.390350534780233,17.5657740651105,37.8640018736826,62.065735030057,29.6666406432977,0,77.2894058864861,11.710516043407,32.7894449215395,62.4560855648372,11.710516043407,27.7148879693965,4.29385588258256,71.8244983995628,1.1710516043407,8.97806229994535,47.2324147084082,0,0.390350534780233,2.73245374346163,24.2017331563744,0,3.90350534780233,15.2236708564291,13.6622687173081,29.2762901085175,12.1008665781872,3.90350534780233,7.80701069560465,5.46490748692326,6.24560855648372,10.149113904286,1.95175267390116,46.4517136388477,0.780701069560465,8.58771176516512,0,1.56140213912093,0.390350534780233,1.1710516043407,0.390350534780233,2.73245374346163,0,2.3421032086814,3.90350534780233,4.29385588258256,0.390350534780233,0,0,0,0.390350534780233,0,0,2.3421032086814,1.95175267390116,0,0.780701069560465,2.3421032086814,1.95175267390116,0.780701069560465,0.390350534780233,0,0.390350534780233,0.780701069560465,0.390350534780233,1.56140213912093,0,0.390350534780233,0,0,0.390350534780233,0.390350534780233,0,0.780701069560465,0.390350534780233,0,1.56140213912093,0,0.390350534780233,0.780701069560465,0,1.1710516043407,0,0,0
"WIN_S252_CONINT",1318.72174918533,984.442342058236,576.57941763902,438.610322716283,1471.40754756649,172.132870808367,645.695364238411,1376.01177336277,252.811941553663,74.3719121202565,97.4981604120677,315.095132975928,96.9725638599811,327.446651949963,287.50131399138,48.0920845159256,4.73036896877956,50.194470724272,58.3412172816146,76.7370966046463,96.9725638599811,40.2081362346263,68.5903500473037,437.821927888153,45.7269000315358,0.262798276043309,26.8054241564175,12.0887206979922,74.8975086723431,11.8259224219489,0,90.928203510985,7.88394828129927,10.2491327656891,74.6347103962998,19.7098707032482,25.491432776201,17.0818879428151,69.6415431514769,0.525596552086618,9.46073793755913,13.1399138021655,0,0.788394828129927,5.7815620729528,7.88394828129927,0,1.05119310417324,18.9214758751183,2.10238620834647,16.5562913907285,9.72353621360244,6.83275517712604,12.0887206979922,7.35835172921266,7.88394828129927,4.73036896877956,5.7815620729528,9.46073793755913,0.525596552086618,2.10238620834647,0,0.525596552086618,4.20477241669295,2.10238620834647,3.41637758856302,1.83958793230316,0.525596552086618,3.94197414064964,3.15357931251971,0,0.262798276043309,0.788394828129927,0,1.83958793230316,1.05119310417324,0,3.67917586460633,2.10238620834647,0.525596552086618,0,0,4.46757069273626,0.262798276043309,0.525596552086618,0.525596552086618,0,8.14674655734258,0,0.525596552086618,1.05119310417324,0,1.05119310417324,0,0,0,0.262798276043309,0,1.05119310417324,0,0,2.62798276043309,0.788394828129927,0,0,0,0.525596552086618,0,0.788394828129927,0
"WIN_S252_CORE1",1879.0899795501,906.441717791411,1785.02044989775,278.118609406953,376.78936605317,67.7402862985685,922.034764826176,421.267893660532,43.200408997955,52.6584867075665,129.089979550102,116.820040899796,83.8445807770961,1484.40695296524,206.799591002045,64.6728016359918,59.560327198364,11.5030674846626,33.4867075664622,51.3803680981595,55.4703476482618,8.94683026584867,18.4049079754601,474.948875255624,29.6523517382413,1.53374233128834,9.45807770961145,11.5030674846626,30.9304703476483,18.9161554192229,0,28.8854805725971,1.78936605316973,15.5930470347648,40.6441717791411,11.2474437627812,15.3374233128834,0.255623721881391,32.9754601226994,1.27811860940695,17.8936605316973,14.0593047034765,0,0.511247443762781,1.53374233128834,8.69120654396728,0.511247443762781,2.8118609406953,4.60122699386503,3.83435582822086,7.15746421267894,6.90184049079755,9.45807770961145,2.04498977505112,4.85685071574642,2.04498977505112,3.32310838445808,1.27811860940695,71.0633946830266,0,2.04498977505112,0,2.04498977505112,18.1492842535787,0.255623721881391,1.02249488752556,1.02249488752556,0,9.45807770961145,1.53374233128834,0,0,7.15746421267894,0,0.255623721881391,0.255623721881391,0,4.08997955010225,0.255623721881391,2.55623721881391,0,0.511247443762781,0.766871165644172,0.766871165644172,0,0,0,0.766871165644172,0.255623721881391,0.511247443762781,0,0,0.255623721881391,0,0.255623721881391,0.255623721881391,0,0,0.511247443762781,0,0,0,0.255623721881391,0,0.255623721881391,0,0,0,0,0
"WIN_S252_CORE2",1283.24091886387,1705.3298630757,747.142695484893,567.500282901437,952.812040285165,119.384406472785,645.581079551884,953.660744596583,136.924295575422,80.0611067104221,176.813398212063,236.788502885595,98.1667986873373,324.205046961639,250.084870431142,72.1398664705217,37.9087925766663,33.0994681452982,32.5336652710196,107.502546112934,119.667307909924,24.0466221568406,55.4486816793029,648.975896797556,29.7046508996266,0.565802874278601,10.7502546112934,5.65802874278601,103.259024555845,7.07253592848252,0.565802874278601,72.1398664705217,6.78963449134322,14.7108747312436,49.5077514993776,4.52642299422881,22.6321149711441,13.5792689826864,52.9025687450492,0.565802874278601,8.20414167703972,15.5595790426615,0,0,3.96062011995021,6.78963449134322,0.565802874278601,1.6974086228358,11.5989589227113,7.35543736562182,23.480819282562,11.316057485572,3.11191580853231,8.76994455131832,10.1844517370148,5.37512730564671,9.61864886273622,1.4145071856965,25.4611293425371,10.7502546112934,2.82901437139301,0,1.1316057485572,2.26321149711441,1.1316057485572,1.1316057485572,1.4145071856965,0.282901437139301,0.848704311417902,0.282901437139301,1.6974086228358,0,1.1316057485572,0,1.4145071856965,0,0,1.9803100599751,1.4145071856965,1.1316057485572,0,0,2.54611293425371,0.282901437139301,0.565802874278601,1.6974086228358,0,0.565802874278601,0,0.848704311417902,0.848704311417902,0,0.565802874278601,0.282901437139301,0,0,0,0,0.282901437139301,0,0,1.1316057485572,0.282901437139301,0,0.282901437139301,0.565802874278601,0,0,0,0
"WIN_S252_CORE3",1114.28072422425,909.937707399429,446.818419980206,569.657099609944,1189.96332304826,236.944751702858,362.112126681027,1071.49094719683,138.557373231647,111.195202887582,533.562321709262,289.340397042557,231.414100250335,130.115852593584,363.85864819235,359.201257495488,10.1880421493858,101.29824765675,155.149327589218,72.1895558013623,155.149327589218,33.7660825522501,74.2271642312395,551.318623741049,39.2967340047738,0,17.4652151132328,36.0947779006811,49.4847761541596,10.4791290679397,0,47.4471677242825,13.3899982534785,29.6908656924958,50.0669499912674,20.9582581358794,48.9026023170519,4.07521685975432,106.246725272166,3.49304302264656,10.4791290679397,42.2076031903126,0,0.873260755661641,2.32869534843104,35.2215171450195,0.29108691855388,9.60586831227805,26.4889095884031,16.8830412761251,31.1463002852652,12.5167374978168,2.9108691855388,4.94847761541596,2.9108691855388,7.56825988240089,33.7660825522501,3.20195610409268,26.1978226698492,1.74652151132328,6.69499912673924,0,1.74652151132328,0,0.29108691855388,0.58217383710776,2.32869534843104,0.873260755661641,0.29108691855388,1.16434767421552,2.9108691855388,0,0,0,0.58217383710776,0,0,2.61978226698492,2.61978226698492,0.58217383710776,0,1.16434767421552,6.11282528963148,0.873260755661641,0.58217383710776,0,0,0,0,0.58217383710776,0.873260755661641,0,0.873260755661641,0,1.74652151132328,0.29108691855388,0.29108691855388,0,0,0,0,1.4554345927694,0,0,0.873260755661641,0,0,0,0.29108691855388,0
"WIN_S252_IN1",2258.34370097907,1478.33612809001,2120.94985665603,254.503164385785,119.273002650511,23.259587818467,1018.28311786661,689.403364526424,24.3414291123492,20.8254449072321,43.544112078758,97.906637096338,46.2487153134635,735.381619516417,127.116352031157,61.1240331043436,96.0134148320441,8.38427002758695,2.97506355817602,19.4731432898794,123.87082814951,20.8254449072321,7.57288905717531,290.474387407367,6.76150808676367,11.6297939092335,2.43414291123492,0.811380970411641,101.963541948396,15.4162384378212,0,20.8254449072321,0.540920646941094,1.35230161735273,61.1240331043436,5.67966679288148,1.35230161735273,3.51598420511711,4.0569048520582,0,13.2525558500568,0,0.270460323470547,6.22058743982258,2.16368258776438,2.97506355817602,0.540920646941094,0,1.35230161735273,0.270460323470547,1.08184129388219,2.97506355817602,2.97506355817602,0.811380970411641,0.540920646941094,0.270460323470547,0.270460323470547,0.540920646941094,7.57288905717531,0,0,0,0,2.70460323470547,0,11.359333585763,0,0,0.270460323470547,0.540920646941094,0,0,1.08184129388219,0,0.540920646941094,0,0,11.9002542327041,0.270460323470547,0,0,0,0,0,0,0,0,0.811380970411641,0,0.540920646941094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_S252_IN2",1915.10172143975,329.527671076967,2197.6810357092,223.716033575189,16.8942950633091,1.06700810926163,1771.94480011381,411.153791435482,3.02318964290795,0.711338739507754,0.889173424384692,40.546308151942,21.8736662398634,970.977379428084,18.3169725423247,51.5720586143121,474.285104566795,2.48968558827714,0.355669369753877,0.889173424384692,555.199886185802,1.42267747901551,0.711338739507754,559.645753307725,0.177834684876938,24.5411865130175,0.355669369753877,0,96.0307298335467,5.51287523118509,0,10.4922464077394,0,0,44.6365059041115,0.177834684876938,0,0.533504054630815,3.73452838241571,1.06700810926163,106.345141556409,0,0,44.1030018494807,29.6983923744487,0,1.06700810926163,0,0,0,0.355669369753877,1.06700810926163,30.9432351685873,1.06700810926163,2.3118509034002,0.533504054630815,0.177834684876938,0.177834684876938,0.889173424384692,0.177834684876938,0,0,0,2.13401621852326,0.177834684876938,4.80153649167734,0,0.177834684876938,5.69070991606203,0.177834684876938,0.177834684876938,1.77834684876938,1.42267747901551,0,1.06700810926163,0,0,0.355669369753877,0,0,0.533504054630815,0,0,0,0,0,0,0,0,3.37885901266183,0,0,0,0,0,0,0,0,0,1.60051216389245,0,0,0,0,0,0,0,0,0,0
"WIN_S252_IN3",2511.31835346644,418.518286703803,1916.9222423901,206.129644697586,44.2302476476602,20.6546911184828,1353.19521812606,191.525317644113,21.697857336588,3.12949865431558,10.848928668294,69.0576036385638,36.7194508773028,2071.31084266967,20.8633243621039,94.7194926039515,271.849116438213,12.3093613736413,6.88489703949427,3.96403162879973,291.460641338591,1.25179946172623,3.33813189793662,159.395798126473,2.92086541069454,7.09353028311531,3.75539838517869,1.66906594896831,4.58993135966285,1.25179946172623,0,2.7122321670735,0.625899730863116,0,19.1942584131355,1.87769919258935,0.208633243621039,8.34532974484154,2.08633243621039,0,9.38849596294674,0.208633243621039,2.08633243621039,102.856189105172,34.8417516847134,0.625899730863116,0.834532974484154,0.417266487242077,0.417266487242077,0.417266487242077,0.417266487242077,0,3.12949865431558,0,0.417266487242077,0,0.208633243621039,0.417266487242077,1.66906594896831,0,0,2.08633243621039,0,24.4100895036615,0,0.625899730863116,0,0.417266487242077,0,0,0.208633243621039,0.834532974484154,0,0,4.58993135966285,0,0,0.625899730863116,0,0.208633243621039,0.208633243621039,0,0,0.208633243621039,0,0,0,9.59712920656777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_T290",1245.81396511221,1096.61618433548,501.074623881641,559.554156045384,1093.3673214375,258.659469185785,360.123956615185,1408.00719748088,188.933873144399,98.9653621232569,425.101214574899,297.395911430999,152.946468735942,115.4595891438,310.141450492328,241.415504573399,11.9958014694857,65.4770830209427,98.4655370620283,97.7157994701854,116.709151796871,36.2373169390713,81.2215724496426,465.836957065027,52.9814564902284,0.99965012245714,29.2397660818713,25.4910781226571,56.2303193882141,13.9951017144,0,54.9807567351427,12.4956265307142,25.7409906532714,60.7287449392713,11.2460638776428,48.233118408557,9.49667616334283,44.9842555105713,0,6.49772579597141,42.7350427350427,0,0,1.49947518368571,18.2436147348428,0.749737591842855,4.9982506122857,11.7458889388714,10.9961513470285,18.2436147348428,14.7448393062428,2.49912530614285,5.24816314289999,4.9982506122857,9.24676363272854,10.7462388164143,2.99895036737142,21.4924776328285,1.49947518368571,4.24851302044284,0,1.24956265307143,1.49947518368571,0.99965012245714,0.49982506122857,1.74938771429999,0.249912530614285,0.99965012245714,1.74938771429999,8.74693857149997,0,0,0,0.249912530614285,0.49982506122857,0,0.249912530614285,0.249912530614285,0.49982506122857,0,0.749737591842855,4.74833808167141,0.249912530614285,0.99965012245714,0,0,0.49982506122857,0,0.249912530614285,0.49982506122857,0,0.249912530614285,0.49982506122857,0.49982506122857,0,0.249912530614285,0,0.49982506122857,0,0,1.49947518368571,0,0,0.49982506122857,0.249912530614285,0.249912530614285,0,0,0.249912530614285
"WIN_T290_CONINT",1494.80007934484,802.232990450282,754.342713026722,418.827396639179,1252.79832242342,178.809260676131,683.215732947944,1510.10229816657,263.538213040891,70.5602312335289,144.520955538553,302.360508940463,90.3964408172518,253.620108249029,265.238459576639,119.017257502338,17.2858397801014,47.8902774235597,37.405423786449,61.7756241321658,88.9795687041288,33.1548074470798,77.077842953895,462.750432145995,33.4381818697044,1.41687211312307,43.0729122389413,9.63473036923687,60.6421264416674,8.78460710136303,0,73.6773498823996,9.35135594661226,8.50123267873842,52.7076426081782,10.2014792144861,34.2883051375783,10.4848536371107,50.7240216498059,15.5855932443538,8.2178582561138,7.93448383348919,0,0.283374422624614,2.83374422624614,3.40049307149537,0.283374422624614,1.70024653574768,14.4520955538553,2.55036980362153,13.8853467086061,10.2014792144861,3.11711864887075,4.25061633936921,14.4520955538553,5.66748845249228,5.38411402986766,2.55036980362153,7.08436056561535,3.11711864887075,0.850123267873842,0,0.566748845249228,1.41687211312307,3.96724191674459,3.11711864887075,2.26699538099691,0.283374422624614,3.11711864887075,2.26699538099691,0,0,0,0,1.70024653574768,0.283374422624614,0,1.41687211312307,0.283374422624614,0.283374422624614,0,0.283374422624614,1.41687211312307,0,0,0,0,4.53399076199382,0,0.283374422624614,1.13349769049846,0,0.283374422624614,0,0,0,0.566748845249228,0,0.850123267873842,0,0,3.11711864887075,0,0,0.283374422624614,0,0.283374422624614,0,0.566748845249228,0
"WIN_T290_CORE1",1763.37923532065,1110.93422484014,1993.6851601263,346.78553424076,361.113322189498,111.173021305951,832.869006872032,833.399665684948,91.2733158215925,35.8194698718459,151.768420494043,146.461832364881,69.5163044920268,374.114463105946,228.713948366898,260.553477141872,132.399373822601,21.7570113295657,26.2676112393537,66.5976810209876,117.806256467404,19.8997054843588,26.2676112393537,467.775743585662,23.6143171747725,3.18395287749741,12.4704821035315,4.24527050332988,81.7214571891003,20.6956937037332,0,26.7982700522699,3.71461169041365,6.36790575499483,58.637798827244,9.28652922603412,12.2051526970734,1.06131762583247,24.4103053941468,2.38796465812306,18.5730584520682,8.49054100665977,0.265329406458118,13.2664703229059,5.30658812916235,7.16389397436918,0.265329406458118,1.06131762583247,3.44928228395553,3.97994109687177,8.75587041311789,6.10257634853671,2.12263525166494,3.71461169041365,4.510599909788,2.12263525166494,3.44928228395553,0.795988219374353,10.6131762583247,0,0.530658812916236,0.265329406458118,0.265329406458118,2.65329406458118,0,0.265329406458118,0.265329406458118,1.06131762583247,0.265329406458118,0.265329406458118,1.06131762583247,0.795988219374353,0,0,0.530658812916236,0,0,0.795988219374353,0.530658812916236,0,0.530658812916236,0,0.795988219374353,0.795988219374353,0,0,0,0.265329406458118,0.265329406458118,0.265329406458118,0,0,0,0,0.265329406458118,0.265329406458118,0.530658812916236,0,0,0.795988219374353,0,0.265329406458118,0,0,0,0,0,0,0,0
"WIN_T290_CORE2",1546.59679252431,1818.09571915646,583.406995832807,641.495138275035,816.39095845435,204.255587826746,225.722944816265,923.727743401945,99.7600707159995,131.014016921328,422.717514837732,192.890516479353,144.588963252936,93.130445763354,332.428336911226,134.802374037126,36.3050890263922,58.403838868544,74.8200530369996,195.416087889885,143.32617754767,30.622553352696,68.5061245106705,428.084354085112,30.9382497790125,0.947089278949362,11.6807677737088,18.6260891526708,114.282106326556,11.9964642000253,0.315696426316454,34.4109104684935,5.05114282106327,30.3068569263796,51.1428210632656,6.94532137896199,25.8871069579492,0.315696426316454,46.4073746685188,0.631392852632908,11.9964642000253,26.2028033842657,0,1.26278570526582,0.631392852632908,21.4673569895189,0.315696426316454,4.41974996843036,9.47089278949362,10.7336784947594,8.83949993686072,11.0493749210759,1.89417855789872,0.947089278949362,13.890642757924,4.41974996843036,6.31392852632908,1.89417855789872,102.917034979164,0.631392852632908,3.15696426316454,0,0.631392852632908,0.947089278949362,0.631392852632908,1.57848213158227,0.315696426316454,0,0.631392852632908,0.315696426316454,8.20810708422781,0,0,0,0.315696426316454,0,0,0,1.89417855789872,0,0,0,1.26278570526582,1.57848213158227,0.315696426316454,0,0,0,0,0,0,0,0,1.57848213158227,0.315696426316454,0,0.315696426316454,0,0,0,0,0.315696426316454,0,0,0,0,0,0,0,0
"WIN_T290_CORE3",1235.02328962602,849.196305969145,693.034651732587,541.719393661991,1085.86198540696,279.206268005708,461.484612692173,1240.13893002342,175.008750437522,109.043913734148,381.78832018524,317.43894887052,198.432998573006,197.894510110121,268.167254516572,272.205917988207,26.6551789127918,83.1964675156835,130.583452249536,63.8108828518349,110.120890659918,38.5019250962548,65.9648367033736,535.257532107375,29.3476212272152,1.34622115721171,16.9623865808675,33.3862846988503,48.7332058910638,16.6931423494252,0,50.8871597426025,12.1159904149054,27.4629116071188,53.8488462884683,14.2699442664441,50.3486712797178,9.15430386903961,52.5026251312566,0.538488462884683,7.53883848038556,31.7708193101963,0,2.69244231442341,1.61546538865405,15.0776769607711,1.34622115721171,5.11564039740449,12.1159904149054,11.846746183463,29.0783769957729,9.96203656336663,4.30790770307746,4.84639616596214,2.15395385153873,12.1159904149054,15.6161654236558,2.96168654586575,20.7318058210603,2.15395385153873,4.03866347163512,0,1.34622115721171,0.807732694327024,0.269244231442341,0.538488462884683,1.88470962009639,1.07697692576937,1.07697692576937,0.269244231442341,1.34622115721171,0,0.269244231442341,0,0.538488462884683,0.538488462884683,0,1.88470962009639,0.269244231442341,1.34622115721171,0,2.69244231442341,2.69244231442341,1.34622115721171,0.269244231442341,0.269244231442341,0,0.269244231442341,0.807732694327024,0,0.269244231442341,0,0.538488462884683,0,0,0.538488462884683,0.538488462884683,0,0,0,0,0.538488462884683,0.269244231442341,0,0.269244231442341,0.538488462884683,0,0,0,0
"WIN_T290_IN1",1999.77288212582,533.499886441063,2843.0615489439,629.570747217806,62.0031796502385,20.8948444242562,632.977515330457,523.960935725642,51.3286395639337,3.86100386100386,22.7117874176698,130.138541903248,27.027027027027,643.197819668408,106.291165114695,161.253690665455,485.57801498978,12.4914830797184,2.49829661594367,11.3558937088349,408.357937769702,2.27117874176698,9.9931864637747,422.893481717011,6.13218260277084,24.07449466273,4.54235748353395,0.227117874176698,56.325232795821,6.58641835112423,0,21.5761980467863,1.13558937088349,0,45.1964569611628,4.54235748353395,0.454235748353395,0.908471496706791,4.76947535771065,0.227117874176698,11.8101294571883,0.227117874176698,1.13558937088349,7.49488984783102,21.3490801726096,0.454235748353395,1.58982511923688,0,0.227117874176698,0.227117874176698,0.227117874176698,2.04406086759028,9.31183284124461,0.681353622530093,2.95253236429707,0.454235748353395,0.908471496706791,0.908471496706791,1.81694299341358,0.454235748353395,0,0,0,2.27117874176698,0.681353622530093,2.04406086759028,0,0.227117874176698,0.681353622530093,0,0,1.13558937088349,0.227117874176698,0,0.681353622530093,0,0,2.04406086759028,0,0,0.681353622530093,0,0.908471496706791,0,0,0,0,0,0,0.227117874176698,0,0,0.227117874176698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_T290_IN2",1725.71811780485,1143.62356097016,1495.9204202526,436.57091762602,491.337878618531,61.4731194813904,753.548675533698,927.461719011959,108.416228903543,53.4257292947357,108.192690287247,223.315077679669,86.7329831228345,361.461942550576,187.995976304907,113.781155694646,396.11042807645,26.1540181066279,16.3183189896055,47.6137252710406,130.323013300548,21.6832457807086,41.3546440147535,545.434223762155,22.8009388621884,61.0260422487985,10.2827763496144,6.25908125628702,75.7795909243322,10.7298535822063,0,72.6500502961887,9.38862188443053,5.1413881748072,38.22510338661,10.7298535822063,9.6121605007265,7.82385157035878,45.3783391080809,1.56477031407176,15.8712417570135,0.670615848887895,0.223538616295965,5.58846540739913,6.70615848887895,2.23538616295965,1.78830893036772,0.670615848887895,4.69431094221527,0.44707723259193,7.15323572147088,10.7298535822063,5.1413881748072,2.90600201184755,2.45892477925562,2.68246339555158,4.91784955851123,1.34123169777579,8.49446741924667,2.45892477925562,0.670615848887895,0,0.44707723259193,1.56477031407176,0.44707723259193,2.23538616295965,0.223538616295965,0.894154465183861,3.35307924443948,0.44707723259193,0.44707723259193,0.223538616295965,0.670615848887895,0,1.56477031407176,0,0,2.90600201184755,0,0.670615848887895,0.894154465183861,0,0.670615848887895,0,0.44707723259193,1.11769308147983,0,0.223538616295965,0,0.670615848887895,0,0,0.44707723259193,0,0,0,0,0,0,0,0,0.223538616295965,0,0,0,0,0,0,0,0
"WIN_T290_IN3",1531.48864047533,639.294623983546,1704.78566395612,372.683818628478,605.396964445545,109.881739064196,1043.40043038601,931.614328426425,114.833082592219,55.4169602559464,147.968996972063,239.187979661404,80.1736778960599,930.471710689189,118.260935803927,150.825541315153,142.065471996344,51.6082344651597,34.4689684066196,37.8968216183276,125.8783873855,23.2332273237988,45.514273199901,386.776104054389,19.9958104016301,2.09479918493268,16.7583934794614,12.1879225305174,36.3733313020129,11.4261773723601,0.380872579078669,40.1820570927996,5.90352497571937,9.52181447696673,45.8951457789796,11.9974862409781,20.7575555597875,9.71225076650607,20.5671192702481,0,12.7592313991354,6.28439755479804,0,11.6166136618994,9.52181447696673,7.99832416065205,1.14261773723601,3.04698063262935,3.04698063262935,2.28523547447202,7.99832416065205,3.23741692216869,2.85654434309002,1.90436289539335,3.42785321170802,5.33221610710137,4.76090723848337,1.71392660585401,2.85654434309002,0.380872579078669,1.14261773723601,0,0.190436289539335,2.47567176401135,0.761745158157338,1.33305402677534,0.571308868618004,1.52349031631468,1.52349031631468,0.380872579078669,0,0,0,0,0.571308868618004,0,0,2.28523547447202,0.190436289539335,0,0.571308868618004,0.571308868618004,1.52349031631468,0,0,0,0,2.66610805355068,0.190436289539335,0,0.380872579078669,0,0,0,0,0,0.190436289539335,0,0,0.190436289539335,0,0.761745158157338,0.190436289539335,0,0,0,0,0,0.190436289539335,0
