"","Verrucomicrobiae","Alphaproteobacteria","Gammaproteobacteria","Actinobacteria","Subgroup_6","Bacilli","Deltaproteobacteria","MB-A2-108","Clostridia","Bacteroidia","KD4-96","NC10","Thermoleophilia","Entotheonellia","Blastocatellia_(Subgroup_4)","Acidimicrobiia","Chloroflexia","Bacteria_unclassified","Holophagae","Actinobacteria_unclassified","Subgroup_5","Dehalococcoidia","Planctomycetacia","Deinococci","TK10","Nitrospira","Acidobacteriia","Gitt-GS-136","Babeliae","Subgroup_18","Anaerolineae","Latescibacteria_cl","Phycisphaerae","Ktedonobacteria","Subgroup_17","Subgroup_11","S0134_terrestrial_group","Campylobacteria","Subgroup_22","Gemmatimonadetes","BRC1_cl","Planctomycetes_unclassified","Negativicutes","Oxyphotobacteria","Thermoanaerobaculia","OLB14","FBP_cl","Ignavibacteria","Pla4_lineage","Erysipelotrichia","OM190","Chlamydiae","Pla3_lineage","Acidobacteria_unclassified","Subgroup_25","Coriobacteriia","BD2-11_terrestrial_group","Fimbriimonadia","uncultured","Chloroflexi_unclassified","JG30-KF-CM66","Proteobacteria_unclassified","AD3","Gracilibacteria","Fusobacteriia","Microgenomatia","Lineage_IIa","vadinHA49","Melainabacteria","Rubrobacteria","Spirochaetia","Saccharimonadia","Firmicutes_unclassified","Leptospirae","Armatimonadia","Parcubacteria","Hydrogenedentia","Bacteroidetes_unclassified","Kiritimatiellae","Cyanobacteria_unclassified","Longimicrobia","Fibrobacteria","Elusimicrobia","WS2_cl","Lineage_IIb","Latescibacteria","Chthonomonadetes","0319-7L14","Sericytochromatia","P2-11E","V2072-189E03","Patescibacteria_unclassified","WPS-2_cl","Berkelbacteria","Subgroup_20","Subgroup_15","RsaHf231_cl","FCPU426_cl","WS4_cl","AT-s3-28","Mollicutes","BD7-11","ABY1","Subgroup_9","Synergistia","GAL15_cl","Omnitrophicaeota_cl","Rhodothermia","uncultured.1","Omnitrophia","Armatimonadetes_unclassified","Lineage_IIc","Lentisphaeria"
"SP_R254_CONINT",836.328241988619,1240.39133473096,920.684835779175,572.277128880903,1392.13337326545,4.99151442547669,429.020664869721,123.290406309274,0,673.105720275532,273.784566237396,118.298891883798,1050.96336228412,28.4516322252171,396.575821104123,286.512928022362,81.1121094139962,72.1273834481382,62.1443545971848,33.6927223719677,59.6485973844464,38.6842367974443,402.815214135969,0.499151442547669,68.8828990715783,17.4703004891684,57.9015673355296,38.9338125187182,8.23599880203654,11.4804831785964,68.3837476290307,21.2139363082759,161.225915942897,4.74193870420286,34.1918738145153,10.9813317360487,17.2207247678946,0,10.7317560147749,106.818408705201,4.99151442547669,9.98302885095338,0,1.99660577019068,17.2207247678946,17.2207247678946,1.49745432764301,3.74363581910752,2.24618149146451,0,53.4092043526006,4.49236298292902,0.998302885095338,1.49745432764301,2.24618149146451,0,6.73854447439353,4.99151442547669,7.9864230807627,9.98302885095338,11.9796346211441,13.9762403913347,0,2.74533293401218,0,0,2.74533293401218,6.73854447439353,4.49236298292902,5.74024158929819,0,6.73854447439353,0,0,2.99490865528601,11.9796346211441,0.249575721273834,0.499151442547669,0.499151442547669,1.24787860636917,11.7300588998702,1.49745432764301,0.249575721273834,3.24448437655985,3.24448437655985,0,4.99151442547669,1.49745432764301,4.74193870420286,0.249575721273834,0,0.748727163821504,2.24618149146451,0,0,1.24787860636917,0,0.998302885095338,0,0.499151442547669,0,0.249575721273834,0.748727163821504,0,0,0.249575721273834,0.249575721273834,0.249575721273834,0,0.249575721273834,0,0.748727163821504,0
"SP_R254_CORE1",686.181932640856,1288.00755429651,1468.68114573497,1291.78470254958,498.898331759522,215.612212779352,381.17721120554,105.130626377085,315.706641485678,1197.9855209317,67.9886685552408,198.929807994964,565.627950897073,39.030531948379,172.489770223481,133.774000629525,192.949323260938,100.723953415172,24.8662259993705,25.1809883537929,38.7157695939566,42.4929178470255,372.993389990557,0,22.6628895184136,13.5347812401637,47.8438778722065,14.4790683034309,6.61000944287063,8.81334592382751,46.5848284545168,18.5709789109223,39.030531948379,14.1643059490085,20.4595530374567,11.9609694680516,5.35096002518099,10.701920050362,8.18382121498269,33.679571923198,9.44287063267233,5.03619767075858,51.9357884796978,8.81334592382751,5.6657223796034,3.77714825306893,13.2200188857413,19.5152659741895,2.51809883537929,2.51809883537929,16.052880075543,30.2171860245515,5.03619767075858,1.25904941768964,7.55429650613787,1.57381177211206,0,0.629524708844822,2.8328611898017,6.92477179729304,2.20333648095688,4.40667296191376,1.88857412653447,1.25904941768964,0,0.629524708844822,0.314762354422411,0.314762354422411,4.40667296191376,0.944287063267233,4.40667296191376,3.77714825306893,0.314762354422411,1.57381177211206,0.629524708844822,7.23953415171546,0,0,0,5.35096002518099,0.314762354422411,0,0.314762354422411,0.314762354422411,0.629524708844822,0.629524708844822,0.629524708844822,0.629524708844822,5.35096002518099,0.629524708844822,0,0,0.944287063267233,0,0,0,0,0,0.314762354422411,0,0.314762354422411,0,0,0,6.61000944287063,0,0,0,0.314762354422411,0,0,0,0.314762354422411
"SP_R254_CORE2",1099.85655963809,1962.2641509434,704.181838243407,1141.56460333223,421.052631578947,89.5950568244511,552.797087057266,178.307403729449,81.8713450292398,564.934348449741,67.7479863179963,373.827650888227,553.679796976719,50.0937879289419,163.08065761889,140.792232152709,305.417632130641,148.295266468057,16.9921659494649,24.7158777446762,53.8453050866159,37.7358490566038,517.70936775902,0.22067747986318,50.0937879289419,24.7158777446762,169.921659494649,7.28235683548494,9.9304865938431,5.95829195630586,48.1076906101732,23.6124903453603,42.8114310934569,97.7601235793887,15.888778550149,22.7297804259075,3.97219463753724,0.44135495972636,4.63422707712678,71.4995034756703,3.3101621979477,2.64812975835816,1.32406487917908,6.6203243958954,7.94438927507448,0.88270991945272,4.19287211740042,2.64812975835816,2.2067747986318,0.44135495972636,8.16506675493766,22.2884254661812,3.3101621979477,0.44135495972636,9.9304865938431,0,0.66203243958954,0.66203243958954,5.5169369965795,11.6959064327485,9.04777667439038,7.94438927507448,13.461326271654,1.54474235904226,0,0.22067747986318,0.44135495972636,1.32406487917908,3.53083967781088,0.22067747986318,0,2.64812975835816,0.66203243958954,0,0.22067747986318,2.2067747986318,0.22067747986318,0.44135495972636,0,0.22067747986318,3.3101621979477,0.22067747986318,0,0.66203243958954,0.44135495972636,0,1.32406487917908,0.22067747986318,1.76541983890544,0.44135495972636,0,0.22067747986318,0.22067747986318,0,0,0,0,0.22067747986318,0,0,1.32406487917908,0,0,0,0,0,0,0,0,0,0,0,0
"SP_R254_CORE3",728.624302114046,1616.89981807917,1620.97735399285,858.478138134371,511.887585471426,30.7383476569851,548.585408694561,72.4546766200364,34.5022269619221,1220.75152123455,117.934884888025,147.418606110031,420.927168935449,10.3506680885766,339.376450661815,121.385107584217,114.798318800577,77.7868389686971,76.8458691424628,17.5647700897058,26.3471551345587,25.4061853083244,268.176400476758,0.627313217489493,43.284612006775,7.84141521861866,104.761307320745,11.9189511323004,10.0370114798319,3.45022269619221,181.920833071953,37.6387930493695,95.3516090584029,13.8008907847688,26.6608117433034,8.78238504485289,4.70484913117119,3.76387930493695,17.8784266984505,131.422119064049,15.0555172197478,6.58678878363967,8.78238504485289,0.940969826234239,15.6828304372373,5.01850573991594,6.58678878363967,15.3691738284926,3.76387930493695,0.313656608744746,24.1515588733455,21.9559626121322,2.50925286995797,0.940969826234239,3.13656608744746,0,1.88193965246848,18.8193965246848,13.1735775672793,12.2326077410451,10.9779813060661,11.6052945235556,1.88193965246848,4.0775359136817,0,4.70484913117119,2.50925286995797,2.50925286995797,7.84141521861866,0.313656608744746,0.940969826234239,4.0775359136817,0.940969826234239,6.58678878363967,5.33216234866069,9.40969826234239,1.56828304372373,0.313656608744746,0,2.82290947870272,2.50925286995797,0,0.313656608744746,4.39119252242645,0.627313217489493,0.940969826234239,6.90044539238442,0,5.33216234866069,0.940969826234239,0,1.56828304372373,0.313656608744746,3.76387930493695,0.313656608744746,0.627313217489493,0,0.313656608744746,0,0.313656608744746,0,0,1.88193965246848,0.313656608744746,0,0,0.627313217489493,0,0,0.313656608744746,0,0.313656608744746,0
"SP_R254_IN1",511.191721970545,1024.55659383828,1742.69905217231,2287.491014861,342.521856873004,109.827652496615,300.897678072918,85.0871767439528,435.800137075609,955.015797128099,70.5437889704285,186.389395028502,498.319987964093,30.4240985607061,136.908443523177,130.388993831598,236.037511910533,97.9589107504054,27.9166179100985,20.2270105815683,27.7494525333913,29.4211063004631,296.049882148409,0.167165376707176,26.0777987663195,11.5344109927952,29.5882716771702,9.02693034218753,6.01795356145835,6.18511893816553,37.7793751358219,14.3762223968172,33.2659099647281,6.68661506828706,19.2240183213253,6.85378044499423,6.3522843148727,6.3522843148727,4.84779592450812,37.7793751358219,16.2150415405961,3.84480366426506,7.35527657511576,0.334330753414353,3.34330753414353,4.01196904097223,13.2060647598669,5.01496130121529,2.17314989719329,7.68960732853012,6.51944969157988,16.3822069173033,1.67165376707176,0.668661506828706,6.01795356145835,8.525434212066,0.835826883535882,0.334330753414353,5.51645743133682,7.02094582170141,4.68063054780094,2.841811404022,2.00598452048612,0.334330753414353,0,0.167165376707176,0.501496130121529,0,1.17015763695023,1.17015763695023,0,1.83881914377894,1.67165376707176,0.167165376707176,3.84480366426506,1.00299226024306,1.50448839036459,0,0.167165376707176,0.501496130121529,0.334330753414353,0.501496130121529,0,0,0.167165376707176,0,1.33732301365741,0,9.02693034218753,0.167165376707176,0,0,0,0,0,0.167165376707176,1.33732301365741,0.167165376707176,0,0,0.668661506828706,0,0,0,0.167165376707176,0.167165376707176,0,0,0,0,0,0,0
"SP_R254_IN2",664.0625,1680.06674757282,995.904126213592,2897.45145631068,108.844053398058,136.908373786408,282.918689320388,45.5097087378641,587.833737864078,782.387742718447,63.3343446601942,54.2324029126214,437.272451456311,9.86043689320388,88.3646844660194,135.391383495146,275.333737864078,48.5436893203883,4.17172330097087,12.5151699029126,19.3416262135922,5.30946601941748,359.147451456311,0.758495145631068,8.34344660194175,3.03398058252427,40.2002427184466,4.55097087378641,24.2718446601942,1.1377427184466,6.82645631067961,3.03398058252427,21.996359223301,37.9247572815534,1.1377427184466,1.51699029126214,1.89623786407767,0.379247572815534,0.379247572815534,43.6134708737864,6.82645631067961,1.89623786407767,2.2754854368932,0.758495145631068,0,0.758495145631068,10.618932038835,2.2754854368932,0,0.379247572815534,3.03398058252427,48.5436893203883,0,1.1377427184466,1.1377427184466,0,0.379247572815534,0.758495145631068,1.51699029126214,0.758495145631068,0.379247572815534,5.30946601941748,1.1377427184466,0,0,0.758495145631068,0,0,3.41322815533981,1.51699029126214,0,4.55097087378641,0.379247572815534,0,0.379247572815534,1.1377427184466,0,0,0,0,0.379247572815534,1.1377427184466,0,0,0,0,0.379247572815534,0,0.379247572815534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP_R254_IN3",371.916272115624,2554.19885372539,2041.80164465487,1301.08397707451,115.094692250187,26.1649638674308,267.723648143534,2.80338898579616,34.4193869922751,1650.41739347122,14.172688761525,1.86892599053077,358.366558684276,0.467231497632694,93.602043359083,60.5843508597059,114.004485422377,65.5681535011214,24.919013207077,2.18041365561924,0.311487665088462,2.18041365561924,237.353600797408,0.311487665088462,16.0416147520558,1.86892599053077,79.4293545975579,0.934462995265387,20.0909543982058,0.311487665088462,119.455519561425,0.155743832544231,48.4363319212559,3.11487665088463,4.20508347869424,0,0.467231497632694,0.467231497632694,0,147.489409419387,15.2628955893347,0.467231497632694,2.64764515325193,0.934462995265387,10.123349115375,3.89359581360578,20.5581858958385,21.8041365561924,0.311487665088462,0.155743832544231,1.24595066035385,24.919013207077,0,0,0,0,0.155743832544231,22.5828557189135,11.2135559431846,0.934462995265387,3.89359581360578,16.0416147520558,0,0.934462995265387,0,3.73785198106155,0.155743832544231,4.82805880887117,8.87739845502118,0.155743832544231,0.155743832544231,3.73785198106155,0,3.58210814851732,3.27062048342886,4.9838026414154,3.11487665088463,0,0,0.778719162721156,8.09867929230002,0.467231497632694,0,0.778719162721156,0,0,0.934462995265387,0,7.16421629703464,0,0,0.467231497632694,1.24595066035385,0.155743832544231,0,0,0,0.467231497632694,0,0,0.311487665088462,0,0.155743832544231,0,0,0,0,0,0,0,0,0,0
"SP_S303",896.855140948346,744.66351637608,846.015968714355,271.468144044321,1599.80446472218,8.79908750203683,665.797620987453,126.772038455271,0.977676389115203,572.266579762099,158.383575036663,293.628808864266,688.284177937103,52.794525012221,646.895877464559,207.593286622128,76.5846504806909,141.437184291999,97.4417467818152,45.2990060290044,98.0935310412253,76.910542610396,304.383249144533,0,65.8302102004237,21.5088805605345,86.0355222421378,24.116017598175,39.4329476943132,17.9240671337787,74.3034055727554,125.794362066156,173.374613003096,12.3839009287926,61.9195046439629,16.9463907446635,27.7008310249307,0,61.2677203845527,119.928303731465,7.16962685351149,19.8794199120091,0.651784259410135,2.28124490793547,27.7008310249307,15.6428222258432,0.651784259410135,6.51784259410135,26.0713703764054,0,124.490793547336,5.54016620498615,11.7321166693824,8.47319537233176,5.21427407528108,0,10.1026560208571,4.88838194557601,8.79908750203683,11.0803324099723,12.0580087990875,20.5312041714193,2.60713703764054,5.21427407528108,0,0.325892129705068,7.49551898321656,12.7097930584976,9.77676389115203,0.651784259410135,0,4.56248981587095,0.325892129705068,0.325892129705068,0.977676389115203,13.6874694476128,1.30356851882027,0.977676389115203,2.28124490793547,0.651784259410135,3.58481342675574,1.62946064852534,8.47319537233176,2.60713703764054,5.54016620498615,3.25892129705068,7.16962685351149,0.977676389115203,3.25892129705068,1.62946064852534,0,2.60713703764054,0.977676389115203,0,1.95535277823041,1.30356851882027,0,3.58481342675574,0,1.30356851882027,0,1.30356851882027,0.977676389115203,0,0,0.325892129705068,1.95535277823041,0.651784259410135,0,1.30356851882027,0,0,0
"SP_S303_CONINT",837.771700014395,1332.70956288086,1322.87318266878,472.146250179934,1175.56739120004,8.15699822465333,454.392783455688,87.5677750587784,0.959646849959215,1050.33347728036,183.05263662972,84.9287462213905,725.253106856677,22.0718775490619,412.408233769973,203.924955616333,61.8972218223694,76.0520128592678,119.476032819922,22.5517009740416,49.4218127728996,28.5494937862866,332.277721798378,0,37.1863154359196,11.035938774531,90.2068038961662,21.3521424115925,5.03814596228588,6.2377045247349,61.4173983973898,20.3924955616333,196.00786910417,6.95743966220431,38.1459622858788,7.19735137469411,10.0762919245718,0,10.7960270620412,108.440094045391,9.35655678710235,7.67717479967372,0,0.479823424979607,24.9508180989396,14.1547910368984,3.35876397485725,6.95743966220431,4.55832253730627,0,44.1437550981239,4.79823424979608,1.19955856244902,2.87894054987765,1.43947027493882,0,4.55832253730627,9.83638021208195,7.91708651216352,6.7175279497145,9.11664507461254,11.2758504870208,0,12.9552324744494,0,0.239911712489804,4.55832253730627,19.1929369991843,6.7175279497145,2.87894054987765,0,10.3162036370616,0,0.719735137469411,2.87894054987765,21.1122306991027,1.91929369991843,0.719735137469411,1.91929369991843,0.479823424979607,7.67717479967372,1.91929369991843,1.43947027493882,5.75788109975529,1.67938198742863,0,7.43726308718392,0.719735137469411,4.79823424979608,0.239911712489804,0,3.59867568734706,1.67938198742863,0.479823424979607,0.719735137469411,0,0,1.19955856244902,0,0,0,0.959646849959215,1.43947027493882,0,0,0,0.239911712489804,0.479823424979607,0,0.479823424979607,0,0.239911712489804,0
"SP_S303_CORE1",539.346308226802,1455.79653927885,2597.22737545114,1082.74024353223,282.659290990657,112.996255944952,265.119573649948,32.3810166290012,122.103416871859,1664.92393834115,25.6349714979593,108.274024353223,191.250379465039,8.43255641380241,177.083684689851,58.3532903835127,66.1112422842109,91.4089115256181,206.091678753331,13.1547880055318,14.5039970317401,30.0199008331366,132.559786824974,0,15.1786015448443,6.07144061793773,149.424899652579,5.73413836138564,42.162782069012,5.39683610483354,25.6349714979593,24.623064728303,35.4167369379701,6.40874287448983,11.1309744662192,6.74604513104193,5.39683610483354,27.996087293824,8.09525415725031,63.7501264883462,21.9246466758863,3.03572030896887,26.9841805241677,0.674604513104193,7.42064964414612,6.40874287448983,39.4643640165953,28.6706918069282,2.69841805241677,1.68651128276048,8.43255641380241,19.2262286234695,1.68651128276048,1.34920902620839,5.05953384828144,1.01190676965629,0.337302256552096,0.337302256552096,8.09525415725031,4.04762707862516,3.71032482207306,9.1071609269066,1.01190676965629,7.42064964414612,0.337302256552096,5.39683610483354,0.337302256552096,0.674604513104193,5.73413836138564,0.337302256552096,15.1786015448443,4.72223159172935,0.674604513104193,1.01190676965629,1.34920902620839,21.5873444193342,1.01190676965629,0,1.01190676965629,0,0.674604513104193,0.674604513104193,0.337302256552096,0,0.337302256552096,0.674604513104193,2.36111579586467,0,1.68651128276048,0,0,0.337302256552096,0.337302256552096,0,0,0,0,0,0,0,4.72223159172935,0,0,0,0,0.674604513104193,0,0,0,0,0,0,0.674604513104193
"SP_S303_CORE2",905.159365134282,1914.97643039398,1567.27068286987,888.293041560351,458.850495177961,44.5443930285863,344.245988842278,58.815897591143,30.2728884660295,1302.1666738745,63.5730657786619,121.524023699347,332.569303291095,12.9740950568698,229.209012671366,82.1692686935086,120.659084028889,94.2784240799204,32.0027678069455,6.0545776932059,15.5689140682437,17.7312632443887,296.674306967089,0.432469835228993,40.6521645115253,8.64939670457986,230.938892012282,9.51433637503784,30.7053583012585,6.91951736366388,58.383427755914,28.9754789603425,117.631795182286,45.8418025342732,20.3260822557627,5.62210785797691,3.02728884660295,0,11.6766855511828,148.337153483545,16.0013839034727,1.72987934091597,0.432469835228993,6.0545776932059,4.75716818751892,1.72987934091597,20.3260822557627,9.94680621026683,4.32469835228993,0.432469835228993,16.4338537387017,21.6234917614496,1.29740950568698,0,5.62210785797691,0.864939670457986,3.45975868183194,3.89222851706094,7.78445703412187,14.2715045625568,8.64939670457986,9.94680621026683,21.6234917614496,7.35198719889288,0,5.18963802274791,1.72987934091597,9.51433637503784,6.0545776932059,0,1.29740950568698,5.18963802274791,0,9.94680621026683,2.59481901137396,22.4884314319076,4.32469835228993,0,0.432469835228993,2.16234917614496,3.89222851706094,3.89222851706094,0,3.89222851706094,2.16234917614496,0.432469835228993,4.75716818751892,0,7.78445703412187,0,0,0.864939670457986,0.432469835228993,1.72987934091597,0.432469835228993,0,0,2.59481901137396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432469835228993,0
"SP_S303_CORE3",494.098658327449,1996.36840512458,1191.5666296782,1342.07606173711,250.580046403712,186.018359729648,288.106526783012,78.281045092303,474.931907596086,1515.18208413195,61.3336023403611,99.4653485322304,461.61605971956,13.7193584182387,96.0355089276707,101.281145969938,58.5090285483708,96.4390194693836,29.6580248158983,12.7105820639564,26.833451023908,15.7369111268032,399.67719156663,0.605265812569353,16.543932210229,4.84212650055483,41.9650963381418,6.65792393826289,8.07021083425805,1.41228689599516,44.1844043175628,9.88600827196611,17.7544638353677,77.8775345505901,14.7281347725209,2.82457379199032,6.25441339654998,2.82457379199032,4.64037122969838,33.2896196913144,5.44739231312418,2.01755270856451,186.421870271361,1.61404216685161,1.41228689599516,2.42106325027741,38.5352567335822,12.9123373348129,0.807021083425804,0.403510541712902,5.85090285483708,48.6230202764047,0.605265812569353,0.807021083425804,4.03510541712902,8.6754766468274,0.605265812569353,1.61404216685161,5.24563704226773,4.03510541712902,3.42983960455967,19.7720165439322,1.61404216685161,0.807021083425804,0,0.403510541712902,0.201755270856451,0.605265812569353,12.3070715222435,0.403510541712902,12.5088267931,4.84212650055483,2.82457379199032,3.22808433370322,0.201755270856451,2.21930797942096,0.201755270856451,2.82457379199032,0.807021083425804,0.403510541712902,0,0.605265812569353,1.41228689599516,0.403510541712902,0.403510541712902,0,1.41228689599516,0.201755270856451,2.82457379199032,0,0,0,0.403510541712902,0,0,0.201755270856451,0.201755270856451,0.403510541712902,2.82457379199032,0.201755270856451,0.807021083425804,0.201755270856451,0,0.201755270856451,0.403510541712902,0,0,0,0,0,0,0,0.403510541712902
"SP_S303_IN1",230.679837303893,982.568274259152,3024.40441603719,1988.3788495061,20.918070889018,27.3097036606624,73.213248111563,1.74317257408483,366.356769320163,2662.40557815224,7.55374782103428,2.32423009877978,66.2405578152237,0.871586287042417,8.71586287042417,35.7350377687391,118.826263800116,34.8634514816967,10.1685066821615,0.581057524694945,0.581057524694945,1.74317257408483,45.9035444509006,0,1.74317257408483,1.74317257408483,31.377106333527,0.581057524694945,1.74317257408483,0,6.97269029633934,0,22.9517722254503,1.16211504938989,0.581057524694945,0.290528762347472,0.871586287042417,28.4718187100523,0,29.0528762347472,11.9116792562464,0,40.6740267286461,0,0.290528762347472,0.581057524694945,6.10110400929692,2.61475886112725,0,27.0191748983149,0.581057524694945,6.10110400929692,0,0,0,13.9453805926787,0,1.16211504938989,5.52004648460198,0.290528762347472,0,6.97269029633934,0,1.16211504938989,0.581057524694945,0.871586287042417,0,0,0,0.290528762347472,0.581057524694945,11.3306217315514,1.45264381173736,0.581057524694945,2.90528762347472,3.1958163858222,0.290528762347472,0,0,0,0,0.871586287042417,0,0,0,0,0,0,7.55374782103428,0,0,0,0,0.290528762347472,0,0,0,0,0,0,4.35793143521209,0,0,0,0,0,0,0,0,0,0,0,0.290528762347472
"SP_S303_IN2",640.519701293182,1858.72138910813,2507.13375022767,1229.12998603606,61.3198955740392,56.7664379819076,239.511869346123,3.94632991318074,68.3018638819744,2252.1401250683,9.41047902373869,16.6960111711493,105.336652297978,2.73207455527898,33.0884585028231,35.5169692186267,79.8372897820412,67.0876085240726,20.64234108433,0.910691518426325,3.6427660737053,1.21425535790177,145.710642948212,0,5.16058527108251,0.910691518426325,119.604152753324,0.303563839475442,22.1601602817072,0.303563839475442,21.8565964422318,0.910691518426325,50.3915973529233,5.76771295003339,0.607127678950883,0,4.55345759213163,0,0,109.89010989011,25.1957986764617,0,0.910691518426325,0.303563839475442,0.607127678950883,2.12494687632809,35.8205330581021,22.7672879606581,0,0.607127678950883,0.303563839475442,20.64234108433,0,0,0.303563839475442,0,0.303563839475442,1.82138303685265,10.321170542165,0.303563839475442,0,13.3568089369194,0,3.6427660737053,0,2.73207455527898,0,5.46414911055795,3.33920223422986,0,0,7.89265982636148,0,1.51781919737721,31.8742031449214,6.37484062898428,2.12494687632809,0,0,0.607127678950883,0.910691518426325,0.303563839475442,0,0,0,0,0,0,14.5710642948212,0,0,0,0,0.607127678950883,0,0,0,0,0,0,0.303563839475442,0,0,0,0,0,0,0,0,0,0,0,0
"SP_S303_IN3",307.629204265792,1400.73831009024,2121.61607875308,1996.00082034454,64.0894175553733,226.6201804758,104.850287120591,5.63986874487285,290.19688269073,2504.87079573421,11.7924528301887,6.15258408531583,194.06275635767,2.30721903199344,35.6337161607875,63.0639868744873,156.378178835111,29.7374897456932,1.53814602132896,4.35808039376538,1.79450369155045,3.07629204265792,186.372026251025,1.79450369155045,4.10172272354389,3.5890073831009,24.3539786710418,1.53814602132896,22.0467596390484,0,34.6082854799016,0,12.3051681706317,2.05086136177194,0,0,0.256357670221493,0,0,20.7649712879409,14.6123872026251,0,6.66529942575882,0,0,0.769073010664479,15.6378178835111,3.33264971287941,0,24.8666940114848,0.769073010664479,49.4770303527482,0,0,0,0,0,0.512715340442986,1.53814602132896,1.02543068088597,2.05086136177194,8.71616078753076,0,0,0,0.512715340442986,0,0,1.28178835110747,0,0,5.63986874487285,0.512715340442986,0,1.28178835110747,0.256357670221493,0,0,0,0,1.53814602132896,0,0,0,0,0,0.769073010664479,0,8.71616078753076,0,0,0,0,0,0,0,0.769073010664479,0,0,0,2.81993437243642,0,0,0,0,0,0,0,0,0,0,0,0
"SP_T340",923.866812492405,894.397861222506,766.496536638717,279.803135253372,1378.96463725848,37.0640418033783,621.886012881273,122.432859399684,0.607607242678333,604.87301008628,159.800704824401,324.15846396889,644.671284481711,47.6971685502491,693.279863895978,179.851743832786,82.6345850042533,140.053469437356,84.4574067322882,36.1526309393608,113.926358002187,73.5204763640783,374.893668732531,0,69.8748329080083,30.987969376595,109.976910924778,20.9624498724025,36.1526309393608,26.4309150565075,95.6981407218374,94.7867298578199,187.750637987605,17.9244136590108,57.4188844331024,22.1776643577591,20.3548426297241,0,47.39336492891,125.167091991737,6.37987604812249,14.2787702029408,0,35.5450236966825,29.7727548912383,13.9749665816017,0.607607242678333,10.6331267468708,19.1396281443675,0,85.0650139749666,8.50650139749666,8.20269777615749,8.20269777615749,7.59509053347916,0,6.68367966946166,6.37987604812249,13.3673593389233,17.3168064163325,10.3293231255317,12.1521448535667,1.21521448535667,5.77226880544416,0,0,8.81030501883582,10.93693036821,7.89889415481833,1.51901810669583,0,5.46846518410499,0,1.51901810669583,2.12662534937416,18.22821728035,1.21521448535667,1.21521448535667,1.21521448535667,0,9.11410864017499,4.25325069874833,3.64564345607,2.43042897071333,4.25325069874833,3.03803621339166,24.3042897071333,0,3.64564345607,0,0,1.21521448535667,0.911410864017499,0.911410864017499,1.51901810669583,1.51901810669583,0,1.21521448535667,0,0.303803621339166,0,1.21521448535667,1.21521448535667,0,0,0.303803621339166,1.51901810669583,0,0.911410864017499,2.12662534937416,0,0,0
"SP_T340_CONINT",860.420362630424,1268.90579426888,1183.81092702288,356.616652133385,1220.04390053222,6.46480440208077,479.898968638181,87.5003758607211,0.150344288420483,1124.57527738521,177.105571759329,100.429984664883,652.343867456475,24.9571518778002,546.351144120035,190.636557717172,58.0328953303064,85.6962443996753,94.5665574164837,22.5516432630724,68.7073398081607,30.3695462609375,363.682833689148,0,47.8094837177136,20.7475118020266,88.4024415912439,15.1847731304688,9.47169017049042,9.47169017049042,101.031361818565,30.2192019725171,163.875274378326,5.41239438313738,40.2922692966894,13.6813302462639,13.8316745346844,0,13.9820188231049,101.031361818565,4.81101722945545,6.61514869050125,0,1.50344288420483,33.0757434525062,11.8771987852181,1.65378717262531,8.56962443996752,4.20964007577352,0,52.0191237934871,6.76549297892173,4.05929578735304,3.75860721051207,2.70619719156869,0,6.91583726734221,12.1778873620591,8.71996872838801,7.36687013260366,8.56962443996752,15.3351174188893,0,7.96824728628559,0,0.751721442102415,6.01377153681932,12.4785759389001,6.91583726734221,1.80413146104579,0,5.86342724839883,0.150344288420483,0.751721442102415,3.75860721051207,16.9889045915146,1.50344288420483,0.601377153681932,2.55585290314821,0.601377153681932,11.7268544967977,3.45791863367111,1.65378717262531,6.1641158252398,3.75860721051207,0.451032865261449,7.96824728628559,0.902065730522897,6.01377153681932,0.150344288420483,0,0.751721442102415,1.50344288420483,0,1.50344288420483,0.300688576840966,0,0.902065730522897,0,0.751721442102415,0,0.601377153681932,1.35309859578435,0,0,0,1.05241001894338,0.300688576840966,0.150344288420483,0.601377153681932,0,0,0
