"","g__Neisseria","g__Blautia","g__Turicibacter","g__feature_4","g__feature_5","g__Aggregatibacter","g__Serratia","g__Sutterella","g__Fusobacterium","g__Gardnerella","g__feature_11","g__Actinobacillus","g__Salmonella","g__Thiothrix","g__Gyrocarpus","g__feature_16","g__Paludibacter","g__Cloacibacillus","g__Cytophaga","g__Parabacteroides","g__Clostridium","g__02d06","g__Methylophaga","g__5-7N15","g__Alcanivorax","g__Rhodoferax","g__Corynebacterium","g__feature_28","g__feature_29","g__Clostridium.1","g__feature_31","g__Clostridium.2","g__Bulleidia","g__Vagococcus","g__Sarcina","g__Pediococcus","g__feature_37","g__Oxalobacter","g__Clostridium.3","g__feature_40","g__cc_115","g__Methyloversatilis","g__feature_43","g__Mogibacterium","g__feature_45","g__feature_46","g__Parvimonas","g__Veillonella","g__Klebsiella","g__Bacteroides","g__Varibaculum","g__Eggerthella","g__feature_53","g__feature_54","g__Faecalibacterium","g__Leptothrix","g__Ruminococcus","g__[Prevotella]","g__Lactococcus","g__Candidatus Portiera","g__feature_61","g__Peptococcus","g__Catenibacterium","g__Succiniclasticum","g__Anaerostipes","g__Dialister","g__feature_67","g__Enterococcus","g__feature_69","g__feature_70","g__feature_71","g__Alloscardovia","g__Roseburia","g__Limnohabitans","g__feature_75","g__[Eubacterium]","g__Actinomyces","g__Finegoldia","g__Leuconostoc","g__CF231","g__feature_81","g__Allobaculum","g__feature_83","g__feature_84","g__Leptotrichia","g__Uliginosibacterium","g__feature_87","g__Coprobacillus","g__Erwinia","g__Ralstonia","g__Adlercreutzia","g__feature_92","g__Limnobacter","g__Cardiobacterium","g__Phascolarctobacterium","g__Listeria","g__Facklamia","g__feature_98","g__Lautropia","g__feature_100","g__Anaerofustis","g__Paraprevotella","g__Enterobacter","g__feature_104","g__feature_105","g__Akkermansia","g__Oscillospira","g__feature_108","g__Pseudomonas","g__feature_110","g__Morganella","g__feature_112","g__Desulfovibrio","g__feature_114","g__rc4-4","g__Coprococcus","g__Melissococcus","g__feature_118","g__feature_119","g__Methanobrevibacter","g__Lachnospira","g__feature_122","g__Selenomonas","g__Megamonas","g__feature_125","g__Alistipes","g__feature_127","g__Acidaminococcus","g__Dorea","g__Acinetobacter","g__Lachnobacterium","g__Proteus","g__Odoribacter","g__feature_134","g__Pseudoramibacter_Eubacterium","g__feature_136","g__Butyrivibrio","g__Prevotella","g__Pasteurella","g__Christensenella","g__feature_141","g__Epulopiscium","g__Burkholderia","g__WAL_1855D","g__feature_145","g__feature_146","g__Dysgonomonas","g__Methylibium","g__Moryella","g__Citrobacter","g__Anaerococcus","g__Robinsoniella","g__Gemella","g__Granulicatella","g__feature_155","g__Campylobacter","g__Butyricimonas","g__feature_158","g__feature_159","g__Comamonas","g__feature_161","g__Dehalobacterium","g__Porphyromonas","g__Zoogloea","g__Plesiomonas","g__feature_166","g__Aerococcus","g__feature_168","g__Staphylococcus","g__Alkalimonas","g__Sneathia","g__SMB53","g__Ruminococcus.1","g__Streptococcus","g__Oribacterium","g__feature_176","g__Variovorax","g__Mobiluncus","g__Ramlibacter","g__Haemophilus","g__feature_181","g__Slackia","g__feature_183","g__feature_184","g__feature_185","g__Rothia","g__[Ruminococcus]","g__feature_188","g__Anaerotruncus","g__Peptostreptococcus","g__Gallionella","g__feature_192","g__Victivallis","g__Atopobium","g__Bacillus","g__1-68","g__ph2","g__Synergistes","g__Bifidobacterium","g__Collinsella","g__Scardovia","g__feature_202","g__feature_203","g__Holdemania","g__feature_205","g__Megasphaera","g__feature_207","g__Pantoea","g__feature_209","g__feature_210","g__feature_211","g__Bilophila","g__feature_213","g__Butyricicoccus","g__Gallibacterium","g__feature_216","g__Hydrogenophaga","g__Peptoniphilus","g__feature_219","g__Lactobacillus"
"2151.G11349",0,178.257637537254,0,0.0586953037659711,0,0,0,0.117390607531942,0.0293476518829855,0,0,0,0,0,0,80.1777849443165,0.0293476518829855,0,0,13.7053534293542,0.0293476518829855,0.645648341425682,0,0,0,0,1.34999198661733,0.79238660084061,0,0,0,0,0,0,0,0,0,0,0.469562430127769,0,0,0,0,0.26412886694687,0,0,0,0,0,461.31573994865,0.880429556489566,0.763038948957624,0,0,322.295912978947,0,25.5618047900804,0,0.0293476518829855,0,0,0,0.0293476518829855,0,1.55542554979823,0.498910082010754,0,0,0,0,0,0,0,0,0,6.30974515484189,0.0586953037659711,1.20325372720241,0,0,0,0,0,0,0,0,0,0.293476518829855,0,0,0,0.176085911297913,0,0,11.2401506711835,0,0,0,0,0,0,0,0.0293476518829855,0,0,0,8.80429556489566,0,0,0,0,0,0,0,0,20.8661804888027,0,0.26412886694687,0,0,4.93040551634157,34.2193620955611,0,0,0,0,0,0,1.87824972051107,0,0,0,0,0,0,0,0,2.4358551062878,0,0.0880429556489566,0,0,0,5.34127264270337,0,0,0,0,0,0,3.78584709290514,0,0,0,0,0.733691297074639,0,0.909777208372552,0,0,0.0293476518829855,0,2.17172623934093,0,0,0,0,0,0.146738259414928,0,0,0,0.0586953037659711,0.381519474478812,0,0.176085911297913,0,0.0586953037659711,0,0,130.53835557552,0,2.34781215063884,0,0,0,12.7662285690987,0,0.205433563180899,0,0,0,0,0,0,1.34999198661733,0.733691297074639,0,0,0,0,0,0,0.557605385776725,0,0,3.66845648537319,0,0,0,0,3.0521557958305,0,0,0,0,0,1.87824972051107,0,0.0293476518829855
"2151.G11361",0,1.30809666135365,0,0,0,0,0,1.45344073483739,0,1.39530310544389,0,0,0,0,0,11.0752183994609,0,0,0,0.406963405754469,0,0.0872064440902434,0,0,0,0,13.604205278078,0,0,0,0,0,0.78485799681219,0,0,0,0,0,12.9646913547495,0,0,0,0,17.9935962972869,0,0,32.964035866112,0,0,26.6851718916145,18.1098715560739,0.0581376293934956,0,0,1.56971599362438,0,0,0.0290688146967478,0,0,0,5.78469412465281,0,0,0.0290688146967478,42.1207124955875,0,0,0,0,0,0,0.145344073483739,0,0,0.0290688146967478,5.20331783071785,70.2883939367362,0,0,0,0,0,0,0,0,0,0,0,0,0.0872064440902434,0.0581376293934956,0,0,0,0,0.465101035147965,0,0,0,0,0,0,0,0,0,0.494169849844712,0,0.0290688146967478,0,0,0,0,0,0,0.755789182115442,0,0.0581376293934956,0,0.0290688146967478,0.0872064440902434,3.342913690126,0,0,0,0,0,0,1.80226651119836,0.0581376293934956,0.0290688146967478,0,0.377894591057721,0,0,0,0,375.016778402743,0,0,0,0,0,5.72655649525931,0,0.0290688146967478,0,0,0,0,28.3711631440258,0,0,0,0,0,0,68.2826457226605,0,0,0.406963405754469,0,40.4928588725697,0,0,0,0,0,0,0,0,0,0,12.9937601694463,0,0,0,0,0,0.0290688146967478,12.557727948995,0.0581376293934956,0.319756961664226,0,0,0,0.552307479238208,0,0,4.6219415367829,0,0,0,0,0,144.152252081172,19.824931623182,0,0.145344073483739,0,0,0,0,0.0290688146967478,0,0,0.348825776360973,0,0,0,0,0,0,0,0,0.0872064440902434,0,221.388092730431,0,0.116275258786991
"2151.G11368",0,14.1414435147165,0.187837010631909,0.107335434646805,0,0,0,16.6369923702548,0,0,0,0,0,0,0,55.0630779738109,0,0,0,20.9035758974653,0.0536677173234025,0.21467086929361,0,0,0,0,5.52777488431045,1.12702206379145,0,0,0,0,0,0,0,0,0,0,0.617178749219128,0,0.0268338586617012,0,0,0.21467086929361,0,0,0,0.107335434646805,0,461.810707567878,0.21467086929361,0.966018911821244,0,0,120.001015935128,0,20.4474003002163,0.241504727955311,0.0268338586617012,0,0,0.0268338586617012,0,0,0.402507879925518,1.93203782364249,0.0268338586617012,0,0,0,0,0,0.0536677173234025,0,0,2.30771184490631,0,0.402507879925518,0,0,0,0,0,0,0,0,0,2.1735425515978,0,0,0,0.0805015759851037,0,0,12.7460828643081,0,0,0,0,0,0,0,0,0,0,30.3222602877224,9.39185053159543,0,0,0,0,0.0268338586617012,0,0.0268338586617012,0,4.61542368981261,0,0,0,0,0.161003151970207,80.9577515823526,0,0,0,0,0,0,2.89805673546373,0,0.0268338586617012,0,2.36137956222971,0,0,0,0.0268338586617012,17.9518514446781,0,0.134169293308506,0,0,0,15.9661459037122,0,0,0,0,0,0,2.06620711695099,0,0,0.0268338586617012,0,3.13956146341904,0,0.617178749219128,0,0,1.61003151970207,0,4.99109771107643,0,0,0,0,0,3.89090950594668,0,0,0,0,0.509843314572323,0,3.94457722327008,0,0.483009455910622,0,0.134169293308506,63.3815741589383,0,4.2665835272105,0,0,0,8.53316705442099,0,0.268338586617012,0,0,0,0,0,0,1.98570554096589,0.483009455910622,0,0,0,0,0,0,0.21467086929361,0,0,15.5099703064633,0,0,0,0,4.3739189618573,0,0.268338586617012,0,0,0,1.42219450907017,0,0
"2151.G11370",0,15.0351746317494,0,1.42139255972421,0,0,0.0315865013272047,9.03373937958054,0,0.410624517253661,0,0,0,0,0,49.2433555691121,0,0,0,5.02225371102555,0,0,0,0,0,0,21.9210319210801,0,0,0,0,0,0.0947595039816141,0,0,0,0,0,9.63388290479743,0,0,0,0,13.4558495653892,0.0315865013272047,0.0315865013272047,0.442211018580866,0,0,357.369676015994,58.9719979778912,3.82196666059177,0,0,62.2885806172477,0.0631730026544094,1.48456556237862,0,0,0,0,12.5082545255731,0,0,0.379038015926456,28.1435726825394,0,0,0,0,0,0,0.252692010617638,0,0,0.789662533180117,4.7063886977535,118.98635049958,0,0,0,0,0,0.0631730026544094,0,0,0,0.347451514599252,0,0,1.13711404777937,0.221105509290433,0,0,0,0,0.157932506636023,0,0,0,0,0,0.315865013272047,0,0,0,17.8147867485435,0,0.252692010617638,0,0,0,0,0,0,15.3194531436943,0,0.221105509290433,0,0.0315865013272047,2.96913112475724,16.2354616821832,0,0,0,0.0631730026544094,0,0,11.4027269791209,0.252692010617638,0,0,10.8973429578856,0,0,0,0,169.335233615144,0,0.0947595039816141,0,0,0.0947595039816141,2.7164391141396,0,0,0,0,0,0,63.1414161530822,0,0,0,0,0,0,26.0588635949439,0,0,8.55994185967247,0,8.0545578384372,0.284278511944842,0,0,0,0.0315865013272047,0.252692010617638,0,0,0,0,4.76956170040791,0,0,0,0,0,0,52.1809001925422,0,3.75879365793736,0,0,0,2.62167961015799,0.157932506636023,0.284278511944842,3.69562065528295,0,0,0,0,0,36.5139955342486,19.4256983162309,0,0,0,0,0,0,0.0631730026544094,0,0,3.82196666059177,0,0,0,0.221105509290433,0,0,0,0,0.726489530525708,0.0631730026544094,160.206734731582,0,2.21105509290433
"2151.G11371",0,0.730816353299456,0,0,0,0,0,42.7527566680182,0,0,0,0,0,0,0,3.47137767817242,0,0,0,1.70523815769873,0,0.791717716074411,0,0,0,0,47.5639643272396,4.50670084534665,2.80146268764792,0,0,0,0,0,0,0,0,0,0.0609013627749547,0,0,0,0,0,0,0,0,0,0,11.2058507505917,0.243605451099819,0,0,0,1.70523815769873,0,2.98416677597278,0.487210902199638,0,0,0,0,0,0,0,17.7222965675118,0,0,0,0,0,0,0,0,0,0,0.243605451099819,128.014664552955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609013627749547,0.0609013627749547,0,17.0523815769873,0,4.20219403147187,0,0,0,0,0.182704088324864,0,0,0,0.0609013627749547,1.21802725549909,0.0609013627749547,0.121802725549909,0,0,0,0.730816353299456,0,0,1.339829981049,0,0.121802725549909,0,0.243605451099819,0.0609013627749547,8.89159896514339,0,0,0,0,0,0,0.304506813874773,0,0.0609013627749547,0,0.304506813874773,0,0,0,0,2200.06173024524,0,0,0,0,0,0.609013627749547,0,0,0,0,0,0,54.3240155952596,0,0,0,0,10.4750343972922,0.0609013627749547,6.51644581692015,0,0,0.243605451099819,0,19.7929429018603,0,0,0,0,0.0609013627749547,0.0609013627749547,0,0,0,0,0.791717716074411,0,0,0,0,0,0.426309539424683,6.27284036582033,0.91352044162432,0.304506813874773,0,0,0,3.10596950152269,0,0,5.7856294636207,0,0,0,0.243605451099819,0,0,17.7831979302868,0,0.243605451099819,0.243605451099819,0,0,0,0,0,0,0.791717716074411,0,0,0,0,0.243605451099819,0.121802725549909,0,0,0,0,26.91840234653,0,0
"2151.G11379",0,1.72019152151681,0,7.0271653644942,0,0,0.0731996392134812,1.06139476859548,0,0.0731996392134812,0,0,0,0,0,6.25856915275264,0,0,0,0,0,0.256198737247184,0,0,0,0,0.841795850955034,0.256198737247184,0,0,0,0,0,0,0,0,0,0,18.336509622977,0,0,0,0,3.00118520775273,0,0,2.63518701168532,0,0,38.5762098655046,0.548997294101109,0,0,0,0.0365998196067406,0,0.731996392134812,0.0365998196067406,0,0,0,1.3541933254494,0,0.512397474494368,0,131.83255022348,0,0,0,0,0,0,0.0731996392134812,0,0,0,0.951595309775256,7.0271653644942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731996392134812,0,0,0,0,0,0.0365998196067406,0,0.0365998196067406,0,0.292798556853925,18.9953063758984,0.0365998196067406,0,0,0,0,0,0,3.33058358421339,0,0.182999098033703,0,0,0.109799458820222,21.0082964542691,0,9.95515093303344,0,0,0,0,4.31877871359539,0.0365998196067406,0.0365998196067406,0,0,0.0731996392134812,0,0,0,645.437818764871,0,0,0,0,0,229.078270918589,0,0,0,0,22.5454888777522,0,16.1771202661793,0,0.146399278426962,0,0,4.39197835280887,0,18.9587065562916,0,0,9.14995490168515,0,818.518365685147,0,0,0,0,0,0,0,2.96458538814599,0,0,0.292798556853925,0,0,0,0.0365998196067406,0,0.0731996392134812,12.2609395682581,0,0.0365998196067406,0,0,0,0.805196031348293,0,0,1.28099368623592,0,0,0,0.219598917640444,0,15.664722791685,18.3731094425838,0,2.81818610971903,0.768596211741553,0,0,0,0,0,0.146399278426962,0,0,0,0,0,0.109799458820222,0,0,0,0.0365998196067406,0,35.135826822471,0,1.39079314505614
"2151.G11389",0,2.99854659299697,0.0416464804582913,1.74915217924823,0,0,0,0.66634368733266,0,0,0,0,0,0,0,3.53995083895476,0,0,0,3.04019307345526,0,0.832929609165826,0,0,0,0,76.6711705237142,0.458111285041204,3.66489028032963,0,0,0,0,0,0,0,0,0,0.124939441374874,0,0,0,0,0,0,0,0,0,0,18.4077443625647,0.124939441374874,0.0416464804582913,0,0,5.08087061591154,0,4.16464804582913,0.999515530998991,0,0,0,0,0,0,0.124939441374874,188.658556476059,0,0,0.416464804582913,0,0,0,0,0,0,0,0.0832929609165826,35.5244478309225,0,0,0,0,0,0,0,0,0,0,0,0,0.0832929609165826,0,0,0,2.70702122978893,0,6.99660871699293,0,0,0,0,1.37433385512361,0,0,0,0.0416464804582913,2.74866771024722,0,0,0,0,0,0.124939441374874,0,0,4.20629452628742,0,0.0832929609165826,0,2.20726346428944,0.208232402291456,35.6493872722973,0,0.0416464804582913,0,0.166585921833165,0,0,1.20774793329045,0,0.0416464804582913,0,0,0,0,0,0,1166.72615003903,0,0.0832929609165826,0,0,0,10.2866806731979,0,0,0,0,0,0,25.0295347554331,0,0,0,0,0.0832929609165826,0.124939441374874,20.2818359831879,0.0416464804582913,0,0,0,309.766521648771,0,0,0,0,0,0,0,0,0,0,0.374818324124622,0,0,0,0,0,0,27.6116165438471,0.291525363208039,0.249878882749748,0,0,0,0.541404245957787,0,0,3.78982972170451,0,0,0,4.08135508491255,0,0.166585921833165,3.08183955391355,0,12.6605300593205,1.33268737466532,0,0,0,0,0,0.0832929609165826,0.749636648249243,0,0,0,0,0.0832929609165826,0,0,0,0,0,16.5336527419416,0,0
"2151.G11392",0,1.95973808562032,0,0,0,0,1.83725445526905,0,0,0,0,0,0,0,0,3.06209075878176,0,0,0,2.2659471614985,0,0,0,0,1.2248363035127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612418151756351,1.0411108579858,0,0,0.12248363035127,1.77601264009342,0,0,0,0,1.71477082491778,1.40856174903961,0,0,0,0,0,0,0,0,0.0612418151756351,0,0,0,0,0,0,0,0,0,0,0,0.306209075878176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16359448833707,0,0,3.42954164983557,0,0.12248363035127,0,0,1.2248363035127,26.3339805255231,0,0,0,0.918627227634527,0,0,0.24496726070254,0,0,0,0,0.0612418151756351,0,0,0,0,0,0,0,0,23.2718897667413,0.12248363035127,0,0,0,0,0,0,4.04195980159192,0,0,0,0,0,0,0,0,0,0.24496726070254,0,0,0,0,0,0,0,0.0612418151756351,0.0612418151756351,0,0,0,391.273957157133,0,0,2.51091442220104,0.0612418151756351,0,0,4.04195980159192,0.612418151756351,0.12248363035127,0,0,0,0.428692706229446,0,0,0,0,0,0,4.7156197685239,0,0,3.73575072571374,0,1.0411108579858,0,0.12248363035127,0,0,0,0,0,0,0,0,0,0,0.367450891053811,0,0,0.12248363035127,2.08222171597159,0,0,0,0.24496726070254,0.551176336580716,0,0,21.6796025721748,0,0,0,0,24.3130006247271,0,0,0,0
"2151.G11394",0,26.3873740464067,0.0991075081555179,2.08125767126588,0,0,0,1.85826577791596,0,0.049553754077759,0,0,0,0,0,12.3884385194397,0.0247768770388795,0,0,13.4290673550727,0,0,0,0,0,0,9.04356011919101,0.371653155583192,0,0,0.0247768770388795,0,0.445983786699831,0,0,0,0,0,0,0,0.0991075081555179,0,0,3.09710962985994,0,0,0,0,0,50.2475066348476,0.94152132747742,1.33795136009949,0,0,6.71453367753634,0,9.21699825846317,0,0.0247768770388795,0,0,1.63527388456605,0,0,1.75915826976044,23.5380331869355,0,0,0,0,0,0,0.545091294855349,0,0,4.26162285068727,0.545091294855349,75.5199212145047,0,0,0,0,0,0,0,0,0,0.173438139272156,0,0,0.322099401505433,0.0991075081555179,0,0,0,0,0,0.94152132747742,0,0,0.049553754077759,0,0.322099401505433,0,0,14.5440268218223,1.28839760602173,0,0.0247768770388795,0,0,0,0,0,0,1.58572013048829,0,0.322099401505433,0,1.11495946674958,0.049553754077759,4.48461474403719,0,0,0,0,0,0,15.9563088130384,0,0,0,0,0,0,0,0,21.1346761141642,0.0247768770388795,0.198215016311036,0,0,0,0.123884385194397,0,0,0,0,0,0,105.004404890771,0,0,0,0,4.38550723588167,0,6.14466550564211,0,0,1.23884385194397,0,11.3725865608457,0,0,0,0,0,1.95737328607148,0,0,0.0247768770388795,0,1.28839760602173,0,0,0,3.14666338393769,0,0,25.0246458092683,0.0743306311166385,0.743306311166385,0,0,0,12.8096454291007,0,0.123884385194397,0,0,0,0,0.569868171894228,0.0247768770388795,78.3197083198981,199.701628933369,0,51.8827805194136,3.49353966248201,0,0,0,0,0,0.0247768770388795,0.0247768770388795,0,0,0,0,0,0,0,0,0.0247768770388795,0,130.177711962273,0,1.56094325344941
"2151.G11403",0,33.7428671617516,0,0.131295202964014,0,0,1.18165682667613,45.2311974211028,0.459533210374049,0.590828413338063,0,0,0,0,0,215.783666071357,0,0,0,54.6844520345118,0,0.525180811856056,0,0,0,0.065647601482007,137.728667909251,0.590828413338063,13.7203487097395,0,0,0,0.131295202964014,0,0,0,0,0,14.1142343186315,0,0,0,0,0.787771217784084,0,0.393885608892042,0.459533210374049,0.196942804446021,0,1022.39574548078,4.46403690077648,0.853418819266091,0,0,78.9740645828544,0,35.5153524017658,0.262590405928028,0.065647601482007,0,0,0.196942804446021,0,0.065647601482007,2.16637084890623,45.3624926240668,0.065647601482007,0,0,0,0,0.065647601482007,5.12051291559655,0,0,0.065647601482007,2.8228468637263,66.1071346923811,0,0,0,0,0,0,0,0,0,0.196942804446021,0,0.065647601482007,0.393885608892042,0.262590405928028,0,0,0,0,1.64119003705018,0,0,0.393885608892042,0,0,0.262590405928028,0,0.196942804446021,3.08543726965433,24.4865553527886,0,0.328238007410035,0,0,0,0.393885608892042,0.065647601482007,0.065647601482007,80.2213690110126,0,0.919066420748098,0,0,4.46403690077648,32.1673247261834,0,0,0,0,0,0,9.71584501933704,0.131295202964014,7.35253136598478,0,4.79227490818651,0.065647601482007,0.065647601482007,0,0,38.5351420699381,0,0,0,0,0,22.1888893009184,0,0,0,0,0.590828413338063,0,48.5792250966852,0,0.459533210374049,0,0,4.46403690077648,0,4.07015129188443,0,0,285.173180837838,0,38.1412564610461,0,0.131295202964014,0,0,0.065647601482007,0.459533210374049,0.065647601482007,0,0,0,4.20144649484845,0,0,0,0.196942804446021,0,0,97.8805738096724,0,2.88849446520831,0,0.065647601482007,0.328238007410035,15.5584815512357,0.065647601482007,0.459533210374049,0.525180811856056,0,0,0,0,0,6.49911254671869,3.41367527706436,0,0.919066420748098,2.49460885631627,0,0,0.065647601482007,0.984714022230105,0,0,65.975839489417,0.525180811856056,0,0.065647601482007,0.065647601482007,16.3462527690197,0,0,0,0.328238007410035,0,41.8831697455205,0,25.8651549839108
"2151.G11407",0,23.9888053182336,0,2.42715810194308,2.1915116842787,0,0.61268068592738,1.76734813248283,0,0,0,0,0.117823208832188,0,0,22.5749268122473,0,0,0,5.37273832274779,0,0,0,0,0,0,7.39929751466143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212081775897939,0,0,0.164952492365064,26.5102219872424,1.90873598308145,1.08397352125613,0,0,1.69665420718351,0,21.1846129480275,0,0,0,0,0,0,0,0.0471292835328753,0.683374611226693,0,0.0235646417664377,0,0,0,0,0.164952492365064,0,0,4.61866978622178,0,0.966150312423945,0,0,0,0,0,0,0,0,0,0.848327103591756,0.0471292835328753,0.0235646417664377,0,0.0235646417664377,0,0,0,1.2489260136212,0,0,0,0.188517134131501,0,0,65.0855405589009,0,0.0942585670657507,6.00898365044161,3.55826090673209,1.95586526661433,8.506835677684,0,0,0,0.117823208832188,0,0,3.79390732439647,0,0,0,0,0.589116044160942,4.59510514445535,0,0,0.0235646417664377,0,0,0.0235646417664377,1.39031386421982,5.0663979797841,0,0,0,0,0,0,0,3.20479128023552,0,0,0,0,0,3.27548520553484,0,0,0,0.235646417664377,0,0.0471292835328753,6.5038411275368,0,0,0,0,4.85431620388616,0,0.0471292835328753,0,0,120.698095127694,0,4.78362227858685,0,0.0471292835328753,0,0.824762461825319,0,0.659809969460255,0,0,0,0,1.53170171481845,0,0,0,0.0235646417664377,0,0,22.5749268122473,0,5.93828972514229,0.424163551795878,0,0,5.39630296451423,0,0,0,0,0,0,0,0,2.47428738547596,1.69665420718351,0,2.75706308667321,0,0,0,0,0,0,0,0,0.259211059430814,0,0,3.34617913083415,4.38302336855741,0.070693925299313,0,0,5.20778583038273,0.30634034296369,5.56125545687929,0,17.5320934742296
"2151.G11408",0,14.5710228270135,0.0845513897118774,2.64927687763882,0,0,0,12.3163191013635,0,0,0,0,0,0,0,15.5574557069854,0,0,0,12.4008704910753,0,3.26932040219259,0,0,0,0,76.6599266721021,2.76201206392133,14.4301038441604,0,0,0,0,0,0,0,0,0,1.46555742167254,0,0,0,0.0845513897118774,0,0,0,0,0,0,49.4907467780189,0.140918982853129,0,0,0,26.210930810682,0,34.3842318161635,0.563675931412516,0,0,0,0,0,0,0.169102779423755,8.962447309459,0,0,0,0,0,0,0.0563675931412516,0,0,0.0845513897118774,0.310021762276884,165.692540038709,0,0,0,0,0,0,0,0,0,0,0,0,0.394573151988761,1.80376298052005,0,0,5.2421861621364,0,4.25575328216449,0,0,0,0,2.7338282673507,0.0563675931412516,0,0,0,8.28603619176398,0,0,0,0,0,1.38100603196066,0,0.0563675931412516,13.330935777906,0,0.394573151988761,0.197286575994381,0.338205558847509,0.169102779423755,11.8090107630922,0,0,0,0.338205558847509,0.0281837965706258,0,3.21295280905134,0.0281837965706258,0,0,0.422756948559387,0,0,0,0,211.096636313987,0,0.0281837965706258,0,0,0.0281837965706258,7.77872785349272,0,0,0,0,0,0,68.8811988186094,0,0,0,0,0.620043524553767,0.760962507406896,12.9927302190585,0,0,0.225470372565006,0.0281837965706258,13.8382441161773,0,0,0,0,0,0.0281837965706258,0,0,0,0,1.26827084567816,0,0,0,0,0,0.112735186282503,95.571254170992,2.45199030164444,3.07203382619821,0,0.0563675931412516,0.0281837965706258,4.08665050274074,0,0.0563675931412516,15.5574557069854,0,0,0,0.704594914265645,0,0,2.79019586049195,0,15.4447205207029,6.00314866954329,0,0,0,0,0,0,3.52297457132822,0,0,0,0.0281837965706258,0.310021762276884,0.0281837965706258,0,0,0.0845513897118774,0,60.3133246611392,0,0.0563675931412516
"2151.G11409",0,10.1943325987565,0.153876718471796,1.65417472357181,0,0.038469179617949,0,32.1217649809874,0,0,0,0.076938359235898,0,0,0,38.1998953606233,0.230815077707694,0,0,146.29829008706,0,0,0,0,0,0,0,1.15407538853847,0,0,0,0,0,0,0,0,0.038469179617949,0,0.038469179617949,0,0,0,0,0.038469179617949,0,0,0,0.076938359235898,0,663.131718254205,0,0.153876718471796,0,0,129.641135312488,0,6.23200709810774,0,0.038469179617949,0,0.038469179617949,0,0,0,1.00019867006667,21.119579610254,0,0,0,0,0,0,11.5792230650026,0,0,0.615506873887184,0,0,0,0,0,0,0,0,0,0,0,3.88538714141285,0,0,0,0.192345898089745,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9272337121642,8.77097295289237,0,0,0,0,0,0,0,0,4.19314057835644,0,0,0,0,16.3109321580104,4.23160975797439,0,0,0,0,0,0,1.15407538853847,0,0,0,8.23240443824108,0,0,0,0,0.692445233123082,0,0,0,0,0,0,0,8.57862705480262,0,0,0,0,0.115407538853847,0,0,0.076938359235898,0,0.038469179617949,0,0.115407538853847,0,0,0.076938359235898,0,0.038469179617949,0,0,0,0,0.153876718471796,0,0,0,0,0,0.346222616561541,0,0,0,0,0,1.03866784968462,57.5114235288337,0,1.00019867006667,0,0,0,4.46242483568208,0,0.346222616561541,0.038469179617949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192345898089745,0,0,39.0462173122182,0,0,0,0,10.0789250599026,0,0,0,0,0,0.038469179617949,0,26.4667955771489
"2151.G11417",0,87.2410158430811,0.0511977792506345,3.02066897578743,0,0.102395558501269,0,4.3006134570533,0,0,0,0,0,0,0.0511977792506345,188.100640966831,0,0,0,0.153593337751903,0,0.0511977792506345,0,0,0,0,0.102395558501269,0.0511977792506345,0,0,0,0,0.0511977792506345,0,0,0,0,0,0.716768909508883,0,0,0,0,0,0,0,0,0.307186675503807,0,1051.70478136653,0,2.76468007953426,0,0,829.608814977281,0,39.4734878022392,0,0,0,0,0,0,0,7.67966688759517,0.102395558501269,0,0,0,0,0,0,163.525706926527,0,0,0.409582234005076,0.0511977792506345,0.102395558501269,0.0511977792506345,0,0,0,0,0,0,0,0,0.0511977792506345,0,0,0,0,0,0,0,0,0,0,0,0.0511977792506345,0.0511977792506345,0,0,0,0,0,13.7722026184207,0,0,2.76468007953426,0,0,0,0.46078001325571,0,70.2945509111211,0,0,0,0,129.632777062606,81.6092601255114,0,0,0,0,0,0,20.4279139210032,0,4.4542067948052,0,0,0,0,0,0,4.50540457405583,0,0,0,0,0,0,0,2.35509784552919,0,0,0,0,0.0511977792506345,0,0,0,0,0.102395558501269,0,0,0,0.0511977792506345,0.204791117002538,0,0,0,0,0,0,0,0.102395558501269,0,0,0,0.0511977792506345,1.3311422605165,0,0,0,0,0,1.17754892276459,63.6388396085387,0,26.9812296650844,0,0,0,14.1305870731751,0,0.0511977792506345,0,0,0,0,0,0,0,0,0,0,6.14373351007614,0,0,0,0.614373351007614,0,0,0.102395558501269,0,0,0,0,0,2.35509784552919,0.0511977792506345,0,0.0511977792506345,0,0.0511977792506345,0,0.204791117002538
